Species
Drosophila ritae
Drosophila robusta
Drosophila roehrae
Drosophila ruberrima
Drosophila rubida
Drosophila rubifrons
Drosophila rubra
Drosophila rufa
Drosophila rufifrons
Drosophila s. bilimbata
Drosophila saltans
Drosophila sechellia
Drosophila seguyi
Drosophila sejuncta
Drosophila sellata
Drosophila septentriosaltans
Drosophila serenensis
Drosophila serido
Drosophila serrata
Drosophila setosifrons
Drosophila setosimentum
Drosophila setula
Drosophila sigmoides
Drosophila silvarentis
Drosophila silvestris
Drosophila silvistriata
Drosophila similis
Drosophila similis grenadensis
Drosophila simulans
Drosophila sobrina
Drosophila sodomae
Drosophila sordidula
Drosophila spaniothrix
Drosophila spectabilis
Drosophila spencensis
Drosophila spenceri
Drosophila spinatermina
Drosophila spinofemora
Drosophila sproati
Drosophila stalkeri
Drosophila starmeri
Drosophila sternopleuralis
Drosophila sticta
Drosophila stonei
Drosophila sturtevanti
Drosophila subarctica
Drosophila subbadia
Drosophila subfunebris
Drosophila submacroptera
Drosophila subobscura
Drosophila suboccidentalis
Drosophila subpalustris
Drosophila subquinaria
Drosophila subsaltans
Drosophila subsilvestris
Drosophila substenoptera
Drosophila subtilis
Drosophila sucinea
Drosophila suffusca
Drosophila sulfurigaster
Drosophila sulfurigaster albostrigata
Drosophila sulfurigaster bilimbata
Drosophila suzukii
Drosophila takahashii
Drosophila takahashii I
Drosophila talamancana
Drosophila tani
Drosophila tanytrix
Drosophila tarphytrichia
Drosophila teisseri
Drosophila tendomentum
Drosophila tenebrosa
Drosophila tenuicauda
Drosophila testacea
Drosophila tetrachaeta
Drosophila texana
Drosophila thoracis
Drosophila tira
Drosophila tolteca
Drosophila tongpua
Drosophila touchardiae
Drosophila tranquilla
Drosophila transversa
Drosophila trapeza
Drosophila trapezifrons
Drosophila triangula
Drosophila triauraria
Drosophila trifiloides
Drosophila trilutea
Drosophila tripunctata
Drosophila trispina
Drosophila tristis
Drosophila tristriata
Drosophila trivittata
Drosophila tropicalis
Drosophila tropicalis cubana
Drosophila truncata
Drosophila truncipenna
Drosophila tsacasi
Drosophila tsigana
Drosophila tumiditarsus
Drosophila turbata
Drosophila unipunctata
Drosophila uniseriata
Drosophila uniseta
Drosophila unispina
Drosophila varians
Drosophila varipennis
Drosophila vesciseta
Drosophila vibrissina
Drosophila victoria
Drosophila villitibia
Drosophila villosipedis
Drosophila viracochi
Drosophila virgulata
Drosophila virilis
Drosophila vulcana
Drosophila wheeleri
Drosophila willistoni
Drosophila willistoni quechua
Drosophila wingei
Drosophila xanthia
Drosophila xanthogaster
Drosophila yakuba
Dryomyza anilis
Dyseuaresta impluvita
Dyseuaresta mexicana
Ectemnia invenusta
Ectemnia primaeva
Ectemnia reclusa
Ectemnia taeniatifrons
Elgiva cucularia
Elgiva divisa
Elgiva rufa
Endochironomus albipennis
Endochironomus impar
Endochironomus sp
Endochironomus tendens
Epistrophe eligans
Epistrophe emarginata
Epistrophe grossulariae
Epistrophe melanostomoides
Epistrophe metcalfi
Epistrophe nitidicollis
Episyrphus arcifer
Episyrphus balteatus
Episyrphus circularis
Episyrphus nectarinus
Episyrphus sp.BA
Episyrphus sp.CA
Episyrphus sp.DP
Episyrphus sp.ET
Episyrphus sp.FJ
Episyrphus trisectus
Epochra canadensis
Erax rufibarbis
Eretmapodites chryosogaster
Eristalinus abusiva
Eristalinus aeneus
Eristalinus anthophorina
Eristalinus arbustorum
Eristalinus arvorum
Eristalinus barda
Eristalinus bastardii
Eristalinus bellardii
Eristalinus cerealis
Eristalinus cressoni
Eristalinus dimidiata
Eristalinus gymnops
Eristalinus hirta
Eristalinus horticola
Eristalinus intricaria
Eristalinus intricarius
Eristalinus jugorum
Eristalinus laetus
Eristalinus lineifacies
Eristalinus lugens
Eristalinus madagascariensis
Eristalinus nemorum
Eristalinus obscura
Eristalinus paria
Eristalinus pertinax
Eristalinus pexalis
Eristalinus pratorum
Eristalinus punctulatus
Eristalinus quinquelineatus
Eristalinus rupium
Eristalinus saxorum
Eristalinus sepulchralis
Eristalinus sp.3
Eristalinus sp.4
Eristalinus sp.5
Eristalinus supulcralis
Eristalinus taeniops
Eristalinus tarsalis
Eristalinus tenax
Eristalinus transversa
Euaresta melanogaster
Euaresta melanogsaster
Euboettcheria sp
Euboettcheria sp.
Eucalliphora lilaea
Eucorethra underwoodi
Eumea westermanni
Eumerus amoenus
Eumerus argyropus
Eumerus aurifrons
Eumerus figurans
Eumerus n.sp.
Eumerus nigrostriatus
Eumerus obliquus
Eumerus okinawaensis
Eumerus olivaceus
Eumerus pusillus
Eumerus sp.
Eumerus sp.19
Eumerus strigatus
Eumerus tuberculatus
Eumerus uncipes
Eupeodes volucris
Euphumosia setigera
Eurhyncomyia anterotes
Eusimulium aureum
Eusimulium kazahstanicum
Eusimulium vernum
Euthycera chaerophylli
Euxesta notata
Euxesta notatasp.1
Euxesta notatasp.2
Euxesta sp1.
Euxesta sp2.
Exallandra cinctifacies
Exalloscaptomyza spp.
Exechia indecisa
Exechia speciosa
Exoprosopa atrinasis
Exoprosopa sp.
Exoprosopa sp.Punctulatagroup
Exorista bombycis
Fannia canicularis
Fannia glaucescens
Fannia sp.
Ferdinandea croesus
Ficalbia chamberlainiclavipalpus
Ficalbia hybrida
Ficalbia minima
Fucellia marina
Fucellia merina
Fungivora blanda
Fungivora funorum
Fungivora guttata
Fungivora lineola
Fungivora unipunctata
Gigantodax adleri
Glossina brevipalpis
Glyptotendipes aequalis
Glyptotendipes barbipes
Glyptotendipes caulicola
Glyptotendipes glaucus
Glyptotendipes gripekoveni
Glyptotendipes pallens
Glyptotendipes paripes
Glyptotendipes polytomus
Glyptotendipes salinus
Glyptotendipes sp
Glyptotendipes sp.Afr.
Greniera humeralis
Gymnopais dichopticoides
Gymnopais dichopticus
Gymnopais fimbriatus
Gymnopais holopticoides
Gymnopais holopticus
Habromyia lipoflava
Hadromyia aldrichi
Hadromyia grandis
Hadromyia pulchra
Haemagogus equinus
Haematobia irritans
Haematopota crassicornis
Haematopota italica
Haematopota pallens
Haematopota pellucens
Haematopota pluvialis
Haematopota scutellatarossica
Haematopota subcylindrica
Haematopota tamerlani
Helicobia rapax
Helicobia sp
Helicobia sp.
Helodon alpestris
Helodon aonychodactylus
Helodon beardi
Helodon chaos
Helodon decemarticulatus
Helodon diadelphus
Helodon gibsoni
Helodon irkutensis
Helodon mccreadiei
Helodon newmani
Helodon onychodactylus
Helodon pleuralis
Helodon protus
Helodon susanae
Helodon trochus
Helodon vernalis
Helophilus antipodus
Helophilus fasciatus
Helophilus hochstetteri
Helophilus hybridus
Helophilus intentus
Helophilus latrifrons
Helophilus obscurus
Helophilus pendulus
Helophilus trivittatus
Helosciomyza ferruginea
Hemilucilia sp
Hemipyrellia brunneipes
Hemipyrellia fernandica
Hemipyrellia ligurriens
Hemipyrellia taeniops
Hemipyrellia tagaliana
Hermetia illucens
Hiatomyia plutonia
Hiatomyia sp.A
Hiatomyia sp.B
Himantoloba flavopilosa
Hirtodrosophila duncani
Hirtodrosophila grisea
Hirtodrosophila longala
Hirtodrosophila orbospiracula
Hirtodrosophila pictiventris
Hirtodrosophila thoracis
Homalomya sp
Homalomyia sp
Homoneura armata
Homoneura biroi
Homoneura horvathi
Homoneura laticosta
Homoneura newspecies
Homoneura nsp.Nearpreapicalis
Homoneura sp1
Homoneura sp2
Homoneura spA
Homoneura spB
Homoneura speciesA
Homoneura speciesB
Hoplodictya spinicornis
Huascaromusca nigrifrons
Hybomitra arpadi
Hybomitra bimaculata
Hybomitra brevis
Hybomitra ciureai
Hybomitra distinguendadistinguenda
Hybomitra erberi
Hybomitra lasiophthalma
Hybomitra lundbecki
Hybomitra m.acrocentrica
Hybomitra montanamontana
Hybomitra muhlfeldi
Hybomitra nigella
Hybomitra peculiaris
Hybomitra stenopselapha
Hybomitra tarandina
Hybomitra tarandinoides
Hybomitra ussuriensis
Hydromya dorsalis
Hydromya dorsalisseriesII
Hydrophoria conica
Hydrotaea houghi
Hydrotaea irritans
Hydrotaea meridionalis
Hydrotaea meteorica
Hydrotaea pandellei
Hydrotaea pellucens
Hydrotaea scambus
Hydrotaea stabulans
Hydrotaea velutina
Hylemya antiqua
Hylemya brassicae
Hylemya cana
Hylemya cilicrura
Hylemya crucifera
Hylemya cruciferae
Hylemya echinata
Hylemya floralis
Hylemya florilega
Hylemya florilegea
Hylemya fugax
Hylemya planipalpus
Hylemya pseudobrassicae
Hylemya trichodactula
Hylemya trichodactyla
Hypoderma bovis
Hypoderma lineatum
Hystricocnema plinthopyga
Ischiodon aegyptium
Ischiodon aegyptius
Ischiodon scutellaris
Ischyrosyrphus glaucius
Ischyrosyrphus laternarius
Ischyrosyrphus velutinus
Isomyia connivens
Isomyia prasina
Kellymyia kellyi
Kiefferulus tendipediformis(cytotype1)
Kiefferulus tendipediformis(cytotype2)
Knutsonia lineata
Laglasia sp.
Lappodiamesa willasseni
Lasionemopoda hirsuta
Lasioptera asterspinosae
Lauxania cylindricornis
Lejops arquatus
Lejops hamatus
Lejops lineatus
Lejops lunulatus
Lejops mexicanus
Lejops obsoletus
Lejops relictus
Lejops rex
Lejops sp.1
Lejops stipatus
Lejops transfugus
Lejops versicolor
Lejota cyanea
Lenophila caerulea
Leptis sp.
Leptogaster badius
Lestodiplosis sp
Leucophenga maculata
Leucophenga varia
Leucopis obscura
Leucozona lucorum
Ligyra cerberus
Ligyra proserpina
Limnia boscii
Limnia paludicola
Limnia unguicornis
Lipiniella arenicola
Lipiniella prima
Liriope cinerasceus
Liriope sp
Lucilia ampullacea
Lucilia caesar
Lucilia coreuleiviridis
Lucilia cuprina
Lucilia eximia
Lucilia illustria
Lucilia illustris
Lucilia porphyrina
Lucilia sericata
Lutzia fuscana
Lutzomyia carmelinoi
Lutzomyia columbiana
Lutzomyia erwindonaldoi
Lutzomyia gomezi
Lutzomyia longiflocosa
Lutzomyia longipalpis
Lutzomyia quasitownsendi
Lutzomyia shannoni
Lutzomyia spinicrassa
Lutzomyia torvida
Lutzomyia trapidoi
Lutzomyia walkeri
Lutzomyia youngi
Lyciella bicoloripes
Lyciella hirtiventris
Lyciella illota
Lyciella newspecies
Lyciella nsp.Nr.Spinigera
Lyciella rorida
Lyciella sp1
Lyciella sp2
Lyciella spinigera
Lydella grisescens
Macropelopia nebulosa
Macropelopia paranebulosa
Macrorchus ausoba
Madremyia saundersii
Mallota bautias
Mallota cimbiciformis
Mallota margarita
Mallota posticata
Mallota sp.
Mallota takasagoensis
Mansonia peturbans
Mayetiola destructor
Mayetiola hordei
Megaselia scalaris
Megasyrphus annulipes
Megasyrphus laxus
Melanagromyza obtusa
Melangyna cincta
Melangyna compositarum
Melangyna garretti
Melangyna guttata
Melangyna labiatarum
Melangyna lasiophthalma
Melangyna mentalis
Melangyna novaezelandiae
Melangyna pullula
Melangyna s.DA
Melangyna sp.1
Melangyna sp.3
Melangyna sp.A
Melangyna sp.AA
Melangyna sp.BA
Melangyna sp.C
Melangyna sp.CA
Melangyna tenuis
Melangyna umbellatarum
Melanostoma angustatum
Melanostoma annulipes
Melanostoma apicale
Melanostoma bituberculatum
Melanostoma diffusum
Melanostoma dubium
Melanostoma fasciatum
Melanostoma gymnocera
Melanostoma infuscatum
Melanostoma melanderi
Melanostoma mellinum
Melanostoma montivagum
Melanostoma pictipes
Melanostoma scalare
Melanostoma sp.10
Melanostoma sp.3
Melanostoma sp.7
Melanostoma sp.A
Melanostoma univittatum
Melieria crassipennis
Melieria crassipennisI
Melieria crassipennisII
Melinda biseta
Melinda sp
Meliscaeva auricollis
Meliscaeva cinctella
Meliscaeva sp
Meliscaeva sp.A
Melophagus ovinus
Melusine sp.
Mercia ampelus
Merodon aeneus
Merodon avidus
Merodon clavipes
Merodon equestris
Merodon funestus
Merodon pruni
Merosargus melanothorax
Mesembrinella peregrinaI
Mesembrinella peregrinaII
Mesembrius bengalensis
Mesembrius cteniferus
Mesembrius formosanus
Mesembrius madagascariensis
Mesembrius niveiceps
Mesembrius peregrinus
Mesembrius platytarsus
Mesembrius simplicipes
Metacnephia borealis
Metacnephia coloradensis
Metacnephia jeanae
Metacnephia saileri
Metacnephia sommermanae
Metacnephia villosa
Metallea cuprea
Metallea puncticeps
Metasyrphus aberrantis
Metasyrphus americanus
Metasyrphus astutus
Metasyrphus braueri
Metasyrphus canadensis
Metasyrphus corollae
Metasyrphus curtus
Metasyrphus depressus
Metasyrphus lapponicus
Metasyrphus latifasciatus
Metasyrphus lundbecki
Metasyrphus luniger
Metasyrphus n.sp.1
Metasyrphus n.sp.2
Metasyrphus perplexus
Metasyrphus snowi
Metasyrphus sp.A
Metasyrphus sp.B
Metasyrphus sp.C
Metasyrphus wiedemanni
Miastor americana
Microcalliphora varipes
Microdon brachycerus
Microdon fulgens
Microdon piperi
Microdon violaceus
Microdrosophila congesta
Microdrosophila spp.
Micropsectra praecox
Microtendipes pedellus
Milesia undulata
Milesia virginiensis
Minettia flaveola
Minettia lupulina
Mochlonyx sp
Mochlonyx velunitus
Monarthropalpus buxi
Monodiamesa bathyphila
Monodiamesa sp.
Musca autumnalis
Musca autymnalis
Musca domestica
Musca domestica calleva
Musca domestica curviforceps
Musca domestica domestica
Musca sorbens
Musca stabulans
Musca velustissima
Musca vestustissima
Myathropa florea
Mycetobia pallipes
Mycetophila punctata
Mycodrosophila claytonae
Mycodrosophila dimidiata
Mycodrosophila nigropteropleura
Mycodrosophila poecilogastra
Mycodrosophila stalkeri
Mydaea neglecta
Myolepta luctuosa
Myolepta luteola
Myolepta pretiosa
Myolepta ruficornis
Myolepta strigilata
Myrmecotheca myrmecoides
Nausigaster punctulata
Nemorella pyste
Neoascia dispar
Neoascia floralis
Neoascia geniculata
Neoascia globosa
Neoascia metallica
Neoascia podagrica
Neoascia sp.
Neoascia sphaerophoria
Neobellieria bullata
Neobellieria cooleyi
Neochirosia nuda
Neocnemodon calcaratus
Neocnemodon latitarsus
Neocnemodon rita
Neocnemodon sp.1
Neocnemodon sp.4
Neocnemodon sp.A
Neocnemodon sp.B
Neocnemodon sp.C
Neocnemodon vitripennis
Neodiplocampta roederi
Neoexaireta spinigera
Neophorocera hamata
Neuroctena analis
NewGenus1 sinuata
NewGenus1 sp.1
NewGenus1 sp.5
Nilothauma sasai
Odagmia gribae
Odontomyia regisgeorgei
Oestrus ovis
Olfersia bisulcata
Oligotrphus pattersoni
Omoloma fumiferanae
Omotoma fumiferonae
Ontarinia canadensis
Ophyra leucostoma
Ornidia obesa
Orphnabaccha coerulea
Orphnabaccha decipiens
Orphnabaccha sp.
Orphnabaccha sp.2
Orphnabaccha sp.5
Orthellia nudissima
Orthochaeta hirtipes
Orthoprosopa grisea
Pagastia altaica
Pagastia gaedii
Pagastia lanceolata
Pagastia montium
Pagastia orientalis
Palaeodixa frizzii
Palpada agrorum
Palpada albifrons
Palpada conica
Palpada distinguenda
Palpada elegans
Palpada fasciata
Palpada furcata
Palpada lateralis
Palpada meigenii
Palpada melanaspis
Palpada obsoleta
Palpada pusilla
Palpada rufiventris
Palpada sp.12
Palpada sp.16
Palpada sp.17
Palpada testaceicornis
Palpada urotaenia
Palpada vinetorum
Paragopsis strigalus
Paragus albifrons
Paragus azureus
Paragus bicolor
Paragus borbonicus
Paragus crenulatus
Paragus longiventris
Paragus minutus
Paragus naso
Paragus politus
Paragus quadrifasciatus
Paragus sp.10
Paragus sp.11
Paragus sp.2
Paragus sp.4
Paragus sp.5
Paragus sp.6
Paragus sp.7
Paragus sp.8
Paragus sp.9
Paragus sp.A
Paragus sp.B
Paragus tibialis
Paralauxania elevata
Paralucilia fulvicrura
Paralucilia wheeleri
Paranomina newspecies
Paranomina sp
Parapenium sp.1
Parapenium sp.2
Paraphrissopoda chrysostoma
Parasarcophaga albiceps
Parasarcophaga argyrostoma
Parasarcophaga knabi
Parasarcophaga misera
Parasarcophaga ruficornis
Paratricyclea surcoufi
Parhelophilus consimilis
Parhelophilus frutetorum
Parhelophilus integer
Parhelophilus obsoletus
Parhelophilus rex
Parhelophilus versicolor
Pattonela intermutans
Pegomya betae
Pegomya bicolor
Pegomya geniculata
Pegomyia geniculata
Peletieria iterans
Penthetria holosericea
Peregle radicum
Perilimnia albifacies
Phaenicia caeruleiviridis
Phaenicia coernleiviridis
Phaenicia cuprina
Phaenicia eximia
Phaenicia sericata
Phalacrocera replicata
Phalacrodira annulata
Phalacrodira rectoides
Phalacrodira sp.1
Phalacrodira vittiger
Phaonia basalis
Phaonia variegata
Pherbellia albocostata
Pherbellia brunnipes
Pherbellia chiloensis
Pherbellia dubia
Pherbellia glabricula
Pherbellia grisescens
Pherbellia humilis
Pherbellia javana
Pherbellia lapponica
Pherbellia nana
Pherbellia obscura
Pherbellia obtusa
Pherbellia patagonensis
Pherbellia scutellaris
Pherbellia sp.
Pherbellia sp1.
Pherbellia sp4.
Pherbellia trabeculata
Pherbina corlleti
Pherbina coryleti
Phlebotomus argentipes
Phlebotomus colabaensis
Phlebotomus papatasi
Phlebotomus perniciosus
Pholadoris baeomyia
Pholadoris coracina
Pholadoris lebanonensis
Pholadoris mirim
Pholadoris nitens
Pholadoris victoria
Phora sp.
Phorbia bassicae
Phorbia brassica
Phormia regina
Phormia terrae-novae
Phormia terraenovae
Phorocera hamata
Phryne fenestralis
Phryxe pecosensis
Phumosia promittens
Physegenua vittata
Physiphora aenea
Phytomia errans
Phytomia erratica
Phytomia fronto
Phytomia incisa
Phytomia zonata
Phytomyza abdominalis
Phytomyza crassiseta
Phytomyza ilicis
Phytomyza primulae
Phytophaga celtiphyllia
Phytophaga destructor
Piophila casei
Pipiza femoralis
Pipiza festiva
Pipiza lugubris
Pipiza macrofemoralis
Pipiza nigripilosa
Pipiza noctiluca
Pipiza quadrimaculata
Pipiza sp.
Pipiza sp.1
Pipiza sp.A
Pipiza sp.X
Pipizella sp.
Pipizella varipes
Pipizella virens
Plagiostenopterina sp1.
Plagiostenopterina sp2.
Platycheirus albimanus
Platycheirus angustatus
Platycheirus clypeatus
Platycheirus fulviventris
Platycheirus manicatus
Platycheirus peltatus
Platycheirus quadratus
Platycheirus scambus
Platycheirus scutatus
Platycheirus sp.nr.scambus
Platystoma lugubre
Pogonortalis doclea
Pollenia nigripes
Pollenia rudis
Pollenia rudisI
Pollenia rudisII
Pollenia rudisIII
Polleniopsis hokurikuensis
Polybiomyia arietis
Polypedilum gr.Cultellatum
Polypedilum vanderplanki
Procecidochares utilis
Procladius choreus
Procladius crassinervis
Procladius ferrugineus
Procladius sp
Procladius sp1.
Prodiamesa bureschi
Prodiamesa levanidovae
Prodiamesa olivacea
Prodiamesa sp.
Propsilocerus akamusi
Propsilocerus jacuticus
Prosimulium albionense
Prosimulium approximatum
Prosimulium arvum
Prosimulium canutum
Prosimulium caudatum
Prosimulium clandestinum
Prosimulium constrictistylum
Prosimulium daviesi
Prosimulium dicentum
Prosimulium dicum
Prosimulium doveri
Prosimulium esselbaughi
Prosimulium exigens
Prosimulium flaviantennus
Prosimulium fontanum
Prosimulium formosum
Prosimulium frohnei
Prosimulium fulvithorax
Prosimulium fulvum
Prosimulium fuscum
Prosimulium idemai
Prosimulium impostor
Prosimulium longirostrum
Prosimulium macropygum
Prosimulium magnum
Prosimulium minifulvum
Prosimulium mixtum
Prosimulium multidentatum
Prosimulium neomacropyga
Prosimulium rhizophorum
Prosimulium rusticum
Prosimulium saltus
Prosimulium secretum
Prosimulium shewelli
Prosimulium transbrachium
Prosimulium travisi
Prosimulium uinta
Prosimulium unicum
Prosimulium ursinum
Prosimulium ventosum
Protanypus exgr.Morio
Protocalliphora aenea
Protocalliphora avium
Protocalliphora falcozi
Protocalliphora hirundo
Protocalliphora metallica
Protocalliphora sialia
Protocalliphora sp
Protodexia australis
Protodexia hunteri
Protodictya chilensis
Protodictya guttularis
Protophormia terraenovae
Protophormia terraenovaeI
Protophormia terraenovaeII
Psacadina zerni
Psacadina zernyi
Psarus abdominalis
Psectrotanypus sp.
Psectrotanypus varius
Pseudodiamesa branickii
Pseudodiamesa exgr.Nivosa
Pseudodiamesa lanceolata
Pseudodiamesa latistyla
Pseudodiamesa orientalis
Pseudodiamesa sp.
Pseudodiamesa sp2.
Pseudodiamesa sp3.
Pseudodiamesa stackelbergi
Pseudosarcophaga affinis
Pseudoscaeva sericea
Psilota sp.1
Psorophora signipennis
Psudopyrellia cornicina
Ptecticus australis
Ptecticus longipennis
Ptecticus matsumurae
Ptecticus n.sp.1
Ptecticus n.sp.2
Ptecticus n.sp.3nr.Longipennis
Ptecticus n.sp1
Ptecticus n.sp2
Ptecticus n.sp3
Ptecticus n.sp4
Ptecticus n.sp5
Ptecticus sackenii
Ptecticus sp.4
Ptecticus sp.5
Ptecticus tenebrifer
Ptecticus trivittatus
Ptecticus wulpii
Pterocalla sp.
Pteromicra glabricula
Pteromicra pectorosa
Pteromicra similis
Ravinia communis
Ravinia duplicata
Ravinia l'herminieri
Ravinia peniculata
Ravinia pusiola
Ravinia querula
Rawinia peniculata
Renocera fuscinervis
Rhachiptera limbata
Rhagoletis basiola
Rhagoletis berberedis
Rhagoletis berberidis
Rhagoletis berberis
Rhagoletis boycei
Rhagoletis cerasi
Rhagoletis cingulata
Rhagoletis completa
Rhagoletis conivora
Rhagoletis conversa
Rhagoletis fausta
Rhagoletis indifferens
Rhagoletis jungladis
Rhagoletis juniperina
Rhagoletis meigeni
Rhagoletis mendax
Rhagoletis nova
Rhagoletis pomella
Rhagoletis ribicola
Rhagoletis striatelia
Rhagoletis suavis
Rhagoletis tabelaria
Rhagoletis tomatis
Rhagoletis zephyria
Rhagoletis zoqui
Rhingia austriaca
Rhingia campestris
Rhingia cyanoprora
Rhingia nasica
Rhingia rostrata
Rhingia sp.2
Rhinia apicalis
Rhinia discolor
Rhinia subapicalis
Rhinoprosopa nasuta
Rhopalomyia sabinae
Rhymosia domestica
Rhymosia fenestralis
Rhynchosciara americana
Rhynchosciara hollaenderi
Rhyncomyia italica
Rhyncomyia stannocuprea
Rhysops currani
Rhysops neotropica
Rhysops nigrans
Rhysops sp.(13)
Rhysops sp.13
Rivellia sp.
Rivellia sp.Probably viridulans
Rivellia viridulans
Sabethes cyaneus
Sacrophaga carnria
Sacrophaga sgrracinae
Sacrophaga sp
Sacrophaga tuberosa
Salpingogaster limbipennis
Salpingogaster nigra
Salpingogaster sp.1
Salticella fasciata
Samoaia Afiamallu Road
Samoaia attenuata
Samoaia blackwing group
Samoaia leonensis
Sapromyza avicola
Sapromyza sp
Sapromyza species
Sapromyza stigmatica
Sarconesiopsis chilensis
Sarcophaga aldrichi
Sarcophaga argyrostoma
Sarcophaga bullata
Sarcophaga carnaria
Sarcophaga cooleyi
Sarcophaga crassipalpis
Sarcophaga crassipalpus
Sarcophaga dalmatina
Sarcophaga exuberans
Sarcophaga falculata
Sarcophaga latisterna
Sarcophaga occipitalis
Sarcophaga raversa
Sarcophaga securifera
Sarcophaga serracaniae
Sarcophaga serraceniae
Sarcophaga sp
Sarcophaga sp.
Sarcophaga tuberosa
Sarcophage latisterna
Sargus cuprarius
Sargus fasciatus
Satchelliella opaca
Scaeva albomaculata
Scaeva melanostoma
Scaeva occidentalis
Scaeva pyrastri
Scaeva selenitica
Scaptomyza adusta
Scaptomyza albovittata
Scaptomyza anomala
Scaptomyza argentifrons
Scaptomyza denticauda
Scaptomyza graminum
Scaptomyza hamata
Scaptomyza melancholica
Scaptomyza noei
Scaptomyza pallida
Scaptomyza palmae
Scaptomyza spp.
Scaptomyza varifrons
Scaptomyza waialealeae
Scaptomyza xanthopleura
Scaptophaga furcala
Scaptophaga nigrolimbata
Scaptophaga pallida
Scaptophaga stercoraria
Scathopaga nigrolimbala
Scathophaga furcata
Scathophaga pallida
Scathophaga stercoraria
Scatophaga pallida
Scatophaga stercoraria
Scatopse notata
Scatopse sp
Sciara agarica
Sciara coprophila
Sciara fenestralis
Sciara nacta
Sciara ocellaris
Sciara pauciseta
Sciara prolifica
Sciara reynoldsi
Sciara similans
Sciara sp
Seioptera vibrans
Sepedon armipes
Sepedon fuscipennis
Sepedon macropus
Sepedon plumbella
Sepedon saegeri
Sepedon sphega
Sepedon sphegea
Sepedon spinipesamericana
Sergentia baicalensis
Sergentia baueri
Sergentia electa
Sergentia flavodentata
Sergentia prima
Sergentia profundorum
Sericomyia chacopyga
Sericomyia chrysotoxoides
Sericomyia lata
Sericomyia militaris
Sericomyia sp.1
Servasia aculeata
Servasia australis
Servasia reversa
Servasia sp.
Servasia tergata
Setellia pernix
Simoides expletus
Simosyrphus grandicornis
Simuium usovae
Simulium 'species O'
Simulium aestivum
Simulium anatinum
Simulium anchistinum
Simulium annulus
Simulium appalachiense
Simulium apricarium
Simulium aranti
Simulium arcticum
Simulium argus
Simulium aureohirtum
Simulium baffinense
Simulium balteatum
Simulium bicorne
Simulium bidentatum
Simulium bracteatum
Simulium brevicercum
Simulium bricenoi
Simulium burgeri
Simulium canadense
Simulium canonicolum
Simulium carbunculum
Simulium chlorum
Simulium chromatinum
Simulium chromocentrum
Simulium clarkei
Simulium confusum
Simulium congareenarum
Simulium conicum
Simulium conundrum
Simulium craigi
Simulium croxtoni
Simulium currieri
Simulium decimatum
Simulium decorum
Simulium definitum
Simulium defoliarti
Simulium dixiense
Simulium donovani
Simulium emarginatum
Simulium excisum
Simulium exulatum
Simulium fibrinflatum
Simulium fionae
Simulium fontinale
Simulium freemani
Simulium furculatum
Simulium giganteum
Simulium gouldingi
Simulium haysi
Simulium hematophilum
Simulium hunteri
Simulium impar
Simulium incognitum
Simulium infernale
Simulium innocens
Simulium innoxium
Simulium iriartei
Simulium irritatum
Simulium jenningsi
Simulium joculator
Simulium johannseni
Simulium jonesi
Simulium krebsorum
Simulium lakei
Simulium loerchae
Simulium luggeri
Simulium malyschevi
Simulium manense
Simulium merritti
Simulium metallicum
Simulium minus
Simulium minutum
Simulium modicum
Simulium molestum
Simulium moultoni
Simulium murmanum
Simulium mysterium
Simulium nebulosum
Simulium negativum
Simulium noelleri
Simulium notiale
Simulium nyssa
Simulium ornata
Simulium ozarkense
Simulium parnassum
Simulium paynei
Simulium perissum
Simulium petersoni
Simulium pictipes
Simulium pilosum
Simulium piperi
Simulium piscicidum
Simulium podostemi
Simulium pugentense
Simulium quadratum
Simulium quebecense
Simulium quinquestriatum
Simulium remissum
Simulium rendalense
Simulium rivuli
Simulium rostratum
Simulium rubtzovi
Simulium saxosum
Simulium silvestre
Simulium slossonae
Simulium snowi
Simulium solarii
Simulium sp
Simulium taxodium
Simulium tormentor
Simulium tribulatum
Simulium truncatum
Simulium tuberosum
Simulium twinni
Simulium ubiquitum
Simulium vampirum
Simulium vandalicum
Simulium venustrum
Simulium verecundum
Simulium violator
Simulium virgatum
Simulium vittatum
Simulium vulgare
Simulium wyomingense
Simulium xingyiense
Simulium zephyrus
Solva pallipes
Somula decora
Sp sp
Sp. sp.
Spathimeigenia sp.
Species
Sphaerophoia scripta
Sphaerophoria contigua
Sphaerophoria cylindrica
Sphaerophoria dubia
Sphaerophoria kerteszi
Sphaerophoria menthastri
Sphaerophoria nigricauda
Sphaerophoria novaeangliae
Sphaerophoria philanthus
Sphaerophoria picta
Sphaerophoria robusta
Sphaerophoria rueppellii
Sphaerophoria scripta
Sphaerophoria sp.11
Sphaerophoria sp.philanthusgroup
Sphaerophoria sp.scriptagroup
Sphaerophoria Species6
Sphaerophoria Species7
Sphaerophoria sulphuripes
Sphaerophoria sylindrica
Sphaerophoria taeniata
Sphecomyia brevicornis
Sphecomyia occidentalis
Sphecomyia pattonii
Sphegina armatipes
Sphegina californica
Sphegina clunipes
Sphegina flavimana
Sphegina infuscata
Sphegina lobata
Sphegina nitidifrons
Sphegina occidentalis
Sphegina sibirica
Sphegina sp.13
Sphegina sp.14
Sphegina violovitshi
